CDL,lon,lat,scl,coastal,blue,green,red,rededge1,rededge2,rededge3,nir,nir08,nir09,swir16,swir22,bbox,year,tile,scene_date
Corn,-90.56606077124951,35.56081006985724,5,641,595,876,965,1328,1981,2292,2767,2698,3363,3317,2124,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56572745215105,35.560794754156674,5,626,602,878,1058,1480,2107,2510,2822,2704,3411,3400,2097,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56539413318646,35.56077943751755,5,626,643,908,1128,1490,2065,2444,2708,2820,3411,3394,2182,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56506081435573,35.560764119939705,5,617,612,879,1046,1380,2049,2332,2723,2723,3411,3381,2179,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56472749565886,35.56074880142334,4,617,414,700,578,1494,2730,3224,3500,3619,3411,3401,2160,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56439417709585,35.56073348196829,4,639,444,748,643,1468,2733,3133,3300,3580,3503,3513,2361,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.56406085866674,35.560718161574634,4,639,534,755,689,1554,2810,3207,3309,3618,3503,3561,2302,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.5637275403715,35.56070284024239,4,615,350,646,474,1295,2772,3334,2962,3412,3329,2844,1747,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56339422221018,35.56068751797156,4,615,431,684,576,1357,2665,3156,2864,3493,3329,2866,1778,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56306090418275,35.56067219476207,4,596,542,889,780,1426,2842,3244,3116,3634,3187,3122,2058,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56272758628924,35.56065687061399,4,596,576,874,791,1437,2928,3123,3200,3605,3187,3116,2048,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56239426852964,35.56064154552728,4,559,380,570,460,987,2261,2676,2140,2943,2926,2491,1444,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56206095090398,35.560626219502005,4,559,388,516,445,994,2185,2669,1970,2855,2926,2415,1440,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.56172763341226,35.56061089253811,4,556,362,566,456,1055,2527,3021,2636,3304,2952,2605,1591,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56139431605449,35.56059556463555,4,575,558,784,806,1207,2505,2892,2946,3056,2827,2862,1780,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56106099883067,35.56058023579441,4,575,370,576,447,1196,2183,2497,2618,2953,2827,2690,1650,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56072768174081,35.56056490601467,4,574,324,571,386,887,1969,2436,2477,2399,2827,2300,1426,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.56039436478493,35.560549575296335,4,574,418,628,469,974,2021,2439,2943,2691,2827,2532,1595,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.560061047963,35.5605342436394,4,547,396,632,428,1052,2119,2457,2698,2791,3035,2613,1600,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.5597277312751,35.56051891104383,4,547,352,571,432,1081,2267,2751,2600,3161,3035,2474,1504,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55939441472117,35.560503577509685,5,584,471,610,658,1354,1983,2364,2403,2439,2650,2642,2133,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55906109830124,35.56048824303689,5,584,732,996,1023,1448,2067,2341,2754,2671,2650,2883,2423,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55872778201532,35.56047290762548,5,616,644,940,1034,1373,1992,2188,2280,2385,2557,2914,2463,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55839446586344,35.560457571275506,5,616,820,1140,1246,1425,2024,2324,2688,2436,2557,3019,2574,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.55806114984557,35.56044223398692,5,594,790,1216,1400,1382,1804,2056,2622,2157,2496,2717,2235,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55772783396174,35.56042689575976,4,594,320,538,346,1402,2679,2999,3316,3558,2496,2587,1577,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55739451821195,35.560411556593955,4,583,342,583,458,1384,2527,2964,2688,3373,2437,2637,1798,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.55706120259622,35.560396216489536,4,583,511,687,668,1274,2581,3079,2657,3242,2437,2651,1879,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55672788711455,35.560380875446555,4,595,421,650,558,1247,2474,2913,2586,3398,2395,2812,2071,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55639457176693,35.560365533464974,4,595,478,782,770,1452,2503,2864,2486,3269,2395,2974,2139,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.5560612565534,35.560350190544725,4,670,690,977,1044,1588,2637,3146,3052,3198,2540,3114,2217,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Corn,-90.55572794147396,35.56033484668592,4,670,500,698,634,1435,2412,2793,2446,3150,2540,2820,2059,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Med Intensity,-90.55539462652861,35.56031950188857,5,755,843,1046,1200,1800,2673,2949,2800,3274,3295,3392,2586,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.55506131171735,35.56030415615255,5,755,752,1176,1348,2137,2834,3058,3168,3313,3295,3837,2865,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.55472799704022,35.56028880947794,5,747,908,1230,1692,2207,2736,2938,3000,3189,3440,4296,3161,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Background,-90.60041231344704,35.56211500110607,4,587,511,772,535,1061,3599,4255,4456,4530,4169,2103,1007,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.60007898177105,35.5620997821356,4,564,648,830,808,1033,2344,2759,2890,2900,2680,2147,1158,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.59974565022809,35.562084562226545,4,564,358,634,389,724,2387,2904,3268,3397,2680,1893,842,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59941231881812,35.56206934137877,4,569,885,1290,1382,1734,2807,3274,3006,3561,3320,3232,2368,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59907898754119,35.56205411959233,4,613,845,1170,1436,1821,2913,3329,3090,3721,3416,3325,2240,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59874565639728,35.56203889686728,4,613,756,1088,1234,1608,3012,3490,3035,3871,3416,2884,1839,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59841232538643,35.56202367320354,4,555,597,838,846,1235,2491,2799,2326,3119,3071,2177,1384,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59807899450863,35.5620084486011,4,555,595,822,870,1373,2621,2948,2485,3229,3071,2364,1468,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.5977456637639,35.56199322306006,4,616,693,1002,1008,1687,2761,3196,2644,3514,3572,2890,1765,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59741233315222,35.56197799658034,4,616,763,1072,1294,1809,2870,3187,3010,3660,3572,3091,2021,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59707900267362,35.561962769161916,4,646,669,907,1005,1662,2800,3185,2684,3656,4004,3226,2105,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59674567232811,35.56194754080483,4,646,726,1086,1326,1813,3107,3668,3552,4046,4004,3330,2135,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59641234211568,35.56193231150907,4,646,446,730,658,1265,2396,2836,2544,3250,3083,2484,1433,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59607901203637,35.56191708127469,4,646,323,531,411,1254,2139,2510,2064,2897,3083,2376,1552,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59574568209017,35.56190185010164,4,625,398,499,389,949,1625,1879,1890,2036,2680,1748,1055,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59541235227707,35.56188661798995,4,625,449,667,494,1226,2057,2353,2746,2564,2680,2161,1368,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.5950790225971,35.56187138493957,4,579,471,714,682,1652,2683,3124,3082,3506,3884,2954,1811,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.59474569305026,35.56185615095053,4,579,510,798,527,1303,2851,3352,3540,3852,3884,2718,1559,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.59441236363656,35.56184091602285,4,537,464,754,744,1564,3301,3968,3604,4292,4557,2910,1861,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.594079034356,35.561825680156495,4,537,651,961,748,1709,3460,4020,3788,4475,4557,2994,1850,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Woody Wetlands,-90.59374570520862,35.56181044335149,4,535,506,848,816,1608,3336,3900,3556,4419,4614,3017,1738,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59341237619438,35.561795205607865,4,535,780,1084,932,1575,3330,3911,3744,4351,4614,2962,1818,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59307904731334,35.56177996692558,4,556,592,988,929,1613,3361,4040,4052,4609,4561,2930,1902,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59274571856547,35.561764727304585,4,556,921,1288,1178,1775,3382,3887,4011,4380,4561,3078,1890,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59241238995078,35.56174948674496,4,556,852,1132,1274,1556,3415,4065,4271,4479,4777,2953,1716,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59207906146929,35.56173424524665,4,556,916,1290,1156,1524,3584,4215,4520,4710,4777,2913,1818,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59174573312103,35.56171900280973,4,622,814,1204,1312,1845,3465,4103,4192,4583,4645,3173,2021,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Cotton,-90.59141240490595,35.5617037594341,4,622,902,1282,1198,1866,3519,4101,4468,4550,4645,3238,1954,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Soybeans,-90.59107907682412,35.56168851511988,5,707,1150,1458,1764,2212,3101,3515,3903,3922,3852,3935,3005,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.59074574887552,35.56167326986703,5,707,1082,1386,1770,2374,3042,3309,3575,3794,3852,4081,3110,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.59041242106014,35.56165802367547,4,582,898,1238,1224,1886,2889,3354,3500,3953,4035,3175,2031,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.59007909337801,35.56164277654524,4,582,840,1194,1202,1892,3048,3496,3665,3972,4035,3018,1868,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58974576582915,35.56162752847643,4,554,758,1172,1116,1742,3026,3472,3520,3977,3948,2787,1827,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58941243841353,35.5616122794689,4,554,805,1086,1232,1684,2829,3351,3460,3831,3948,2771,1867,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58907911113118,35.56159702952275,4,592,637,992,941,1778,2972,3433,3596,3968,4015,2281,1379,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58874578398213,35.56158177863799,4,592,802,1080,975,1807,2887,3395,3561,3828,4015,2331,1407,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Rice,-90.58841245696637,35.5615665268145,4,508,806,1098,1028,1878,2908,3322,3620,3820,3955,2478,1421,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58807913008388,35.561551274052455,4,508,681,1126,1036,1798,2836,3321,3473,3780,3955,2426,1350,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58774580333471,35.5615360203517,4,490,632,963,1032,1692,2843,3222,3349,3713,3938,2334,1437,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58741247671885,35.56152076571232,4,490,612,1036,1134,1790,2812,3145,3289,3590,3938,2463,1492,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.5870791502363,35.56150551013425,4,545,698,1072,1120,1843,2690,3049,3300,3593,3903,2626,1412,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58674582388709,35.56149025361758,4,545,772,1094,1182,1752,2683,3056,3311,3563,3903,2721,1535,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58641249767122,35.561474996162254,4,631,1002,1252,1654,2158,3207,3621,3564,3921,4071,3714,2713,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58607917158868,35.56145973776823,4,631,822,1202,1152,1592,3792,4336,4192,4735,4071,3036,1877,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.5857458456395,35.561444478435625,4,553,572,874,623,1639,3898,4480,5029,4896,4262,2975,1745,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58541251982368,35.56142921816439,4,553,626,980,842,1674,3884,4438,4816,4914,4262,2982,1676,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58507919414122,35.561413956954496,4,519,770,1080,960,1734,3729,4364,4492,4553,4213,3079,1870,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58474586859214,35.561398694805916,4,519,785,1188,1090,1707,3587,4210,4552,4604,4213,3200,2120,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58441254317644,35.561383431718745,4,498,797,1116,1060,1570,3442,3993,4296,4433,4344,3211,2077,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58407921789416,35.56136816769288,4,498,800,1128,1074,1761,3569,4129,4408,4575,4344,3186,1849,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58374589274526,35.561352902728416,4,487,906,1260,1322,1804,3557,4109,4255,4469,4290,3166,1915,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58341256772975,35.56133763682527,4,487,1019,1382,1472,1736,3465,4035,4244,4321,4290,3205,2100,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58307924284767,35.5613223699835,4,497,949,1368,1396,1593,3466,4051,4352,4368,4399,3139,2086,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Med Intensity,-90.58274591809904,35.561307102203145,4,497,993,1278,1322,1677,3304,3849,4064,4346,4399,3189,1974,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58241259348381,35.56129183348409,4,549,900,1382,1510,1695,3363,3884,4072,4312,4143,3185,1968,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58207926900204,35.56127656382639,4,583,1258,1752,1786,1935,3451,3830,3960,4248,4726,3453,2434,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.58174594465373,35.56126129323009,4,486,632,990,796,1585,3872,4503,4728,4776,4795,2711,1409,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58141262043885,35.56124602169517,4,486,638,1150,1006,1529,3908,4540,4484,4850,4795,2651,1594,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58107929635744,35.56123074922156,4,480,783,1128,1066,1526,3825,4323,4264,4657,4730,2763,1731,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58074597240953,35.56121547580933,4,480,709,1202,1182,1601,3745,4346,4240,4754,4730,2997,1771,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58041264859509,35.561200201458476,4,488,1001,1262,1454,1824,3543,4101,3752,4425,4746,3230,2060,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.58007932491412,35.56118492616895,4,488,746,1210,1266,1586,3747,4279,4296,4732,4746,2758,1607,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57974600136667,35.56116964994083,4,442,761,1084,1042,1442,3766,4306,4200,4694,5093,2633,1553,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57941267795272,35.56115437277408,4,442,722,1070,1016,1480,3953,4565,4152,4970,5093,2716,1469,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57907935467229,35.56113909466866,4,424,692,1064,998,1538,4126,4792,4424,5103,5120,2746,1474,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57874603152537,35.56112381562462,4,424,722,963,956,1471,3760,4468,4156,4850,5120,2654,1421,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57841270851199,35.56110853564195,4,439,508,920,664,1460,3676,4413,4700,4800,4915,2678,1571,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57807938563214,35.561093254720646,4,439,543,882,747,1520,3578,4125,4400,4356,4915,2879,1801,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57774606288585,35.56107797286071,4,503,567,960,816,1595,3564,4133,4340,4517,4167,2950,1766,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.5774127402731,35.56106269006215,4,503,880,1270,1454,1904,3064,3388,3404,3842,4167,3285,2070,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57707941779393,35.561047406324946,4,511,808,1136,1402,1904,3008,3372,3252,3723,3678,3145,2018,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57674609544833,35.561032121649106,4,511,692,1102,1250,1582,2734,3125,3316,3477,3678,2680,1762,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.5764127732363,35.56101683603464,4,475,760,1094,1180,1556,2716,3192,3376,3563,3702,2704,1677,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57607945115785,35.56100154948154,4,475,618,1070,1108,1572,2787,3250,3520,3850,3702,2526,1499,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Rice,-90.57574612921302,35.56098626198983,4,496,774,1032,1050,1542,2937,3269,3592,3822,3783,2465,1471,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57541280740178,35.56097097355949,4,496,753,1192,1194,1503,3138,3721,3660,4030,3783,2657,1705,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57507948572415,35.56095568419054,4,522,636,1202,1122,1741,3114,3618,3896,4045,3983,2298,1343,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57474616418013,35.56094039388296,4,522,882,1376,1266,2066,3490,3913,4292,4423,3983,2703,1716,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57441284276976,35.560925102636695,4,498,702,1228,1154,1749,3221,3732,3840,4121,3788,2571,1586,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.574079521493,35.56090981045181,4,498,716,1028,1030,1730,2895,3331,3444,3859,3788,2427,1395,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57374620034992,35.560894517328386,4,542,687,1110,1108,1708,2907,3298,3388,3778,3763,2407,1410,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57341287934047,35.56087922326629,4,542,796,1180,1302,1728,2943,3453,3472,3827,3763,2805,1919,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57307955846468,35.56086392826554,5,703,894,1266,1592,2179,3024,3317,3002,3728,3712,4049,2893,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Low Intensity,-90.57274623772257,35.56084863232615,5,703,957,1272,1564,2205,3111,3479,3436,3968,3712,4395,3065,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57241291711412,35.560833335448216,5,795,892,1318,1610,2398,3119,3484,3400,3957,3753,4511,2968,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
Developed/Open Space,-90.57207959663937,35.56081803763159,5,795,896,1210,1456,2372,3099,3381,3464,3889,3753,4383,2859,"484932, 1401912, 489035, 1405125",2019,15SYV_1,2019-09-08
